단축코드,표준코드,한글종목명,ELW권리형태,ELW조기종료발생기준가격,바스켓여부,기초자산코드1,기초자산코드2,기초자산코드3,기초자산코드4,기초자산코드5,발행사한글종목명,발행사코드,행사가,최종거래일,잔존일수,권리유형구분코드,지급일,전일시가총액(억),상장주수(천),시장참가자번호1,시장참가자번호2,시장참가자번호3,시장참가자번호4,시장참가자번호5,시장참가자번호6,시장참가자번호7,시장참가자번호8,시장참가자번호9,시장참가자번호10
52M139,KRA521104G21,미래M139삼성전자콜,0,000000000.000,N,005930,,,,,,00005,013650000,20260611,0014,C,20260617,000000161,000000000017900,00005,,,,,,,,,
52M140,KRA521105G20,미래M140삼성전자콜,0,000000000.000,N,005930,,,,,,00005,012850000,20260611,0014,C,20260617,000000095,000000000013900,00005,,,,,,,,,
52M141,KRA521106G29,미래M141삼성전자콜,0,000000000.000,N,005930,,,,,,00005,014250000,20260709,0042,C,20260715,000000144,000000000018600,00005,,,,,,,,,
52M142,KRA521107G28,미래M142삼성전자콜,0,000000000.000,N,005930,,,,,,00005,013100000,20260709,0042,C,20260715,000000047,000000000013400,00005,,,,,,,,,
52M143,KRA521108G27,미래M143삼성전자콜,0,000000000.000,N,005930,,,,,,00005,013350000,20260813,0077,C,20260820,000000105,000000000012500,00005,,,,,,,,,
52M144,KRA521109G26,미래M144삼성전자콜,0,000000000.000,N,005930,,,,,,00005,012350000,20260813,0077,C,20260820,000000045,000000000009900,00005,,,,,,,,,
52M145,KRA521110G23,미래M145삼성전자콜,0,000000000.000,N,005930,,,,,,00005,013950000,20260910,0105,C,20260916,000000083,000000000013200,00005,,,,,,,,,
52M146,KRA521111G22,미래M146삼성전자콜,0,000000000.000,N,005930,,,,,,00005,012850000,20260910,0105,C,20260916,000000088,000000000010400,00005,,,,,,,,,
52M147,KRA521112G21,미래M147삼성전자콜,0,000000000.000,N,005930,,,,,,00005,013100000,20261008,0133,C,20261015,000000085,000000000010400,00005,,,,,,,,,
52M148,KRA521113G20,미래M148삼성전자콜,0,000000000.000,N,005930,,,,,,00005,013650000,20261112,0168,C,20261118,000000090,000000000010600,00005,,,,,,,,,
52M149,KRA521114G29,미래M149삼성전자콜,0,000000000.000,N,005930,,,,,,00005,014250000,20261210,0196,C,20261216,000000086,000000000011000,00005,,,,,,,,,
52M150,KRA521215G27,미래M150삼성전자풋,0,000000000.000,N,005930,,,,,,00005,014150000,20260611,0014,P,20260617,000000000,000000000009300,00005,,,,,,,,,
52M151,KRA521216G26,미래M151삼성전자풋,0,000000000.000,N,005930,,,,,,00005,012850000,20260910,0105,P,20260916,000000001,000000000011200,00005,,,,,,,,,
52M155,KRA521120G21,미래M155네이버콜,0,000000000.000,N,035420,,,,,,00005,027400000,20261008,0133,C,20261015,000000005,000000000020000,00005,,,,,,,,,
52M158,KRA521123G28,미래M158카카오콜,0,000000000.000,N,035720,,,,,,00005,006750000,20260611,0014,C,20260617,000000004,000000000023900,00005,,,,,,,,,
52M162,KRA521127G24,미래M162카카오콜,0,000000000.000,N,035720,,,,,,00005,006210000,20260813,0077,C,20260820,000000003,000000000012500,00005,,,,,,,,,
52M163,KRA521128G23,미래M163카카오콜,0,000000000.000,N,035720,,,,,,00005,005850000,20260910,0105,C,20260916,000000000,000000000009700,00005,,,,,,,,,
52M165,KRA521130G29,미래M165카카오콜,0,000000000.000,N,035720,,,,,,00005,006600000,20261008,0133,C,20261015,000000001,000000000013200,00005,,,,,,,,,
52M168,KRA521133G26,미래M168SK하이닉콜,0,000000000.000,N,000660,,,,,,00005,072000000,20260611,0014,C,20260617,000000136,000000000013000,00005,,,,,,,,,
52M169,KRA521134G25,미래M169SK하이닉콜,0,000000000.000,N,000660,,,,,,00005,073500000,20260709,0042,C,20260715,000000172,000000000012100,00005,,,,,,,,,
52M170,KRA521135G24,미래M170SK하이닉콜,0,000000000.000,N,000660,,,,,,00005,067700000,20260709,0042,C,20260715,000000085,000000000009500,00005,,,,,,,,,
52M171,KRA521136G23,미래M171SK하이닉콜,0,000000000.000,N,000660,,,,,,00005,070500000,20260813,0077,C,20260820,000000042,000000000009400,00005,,,,,,,,,
52M172,KRA521137G22,미래M172SK하이닉콜,0,000000000.000,N,000660,,,,,,00005,075200000,20260910,0105,C,20260916,000000145,000000000010000,00005,,,,,,,,,
52M173,KRA521138G21,미래M173SK하이닉콜,0,000000000.000,N,000660,,,,,,00005,072000000,20261008,0133,C,20261015,000000128,000000000008500,00005,,,,,,,,,
52M174,KRA521139G20,미래M174SK하이닉콜,0,000000000.000,N,000660,,,,,,00005,069000000,20261112,0168,C,20261118,000000079,000000000007200,00005,,,,,,,,,
52M175,KRA521140G27,미래M175SK하이닉콜,0,000000000.000,N,000660,,,,,,00005,075200000,20261210,0196,C,20261216,000000119,000000000008000,00005,,,,,,,,,
52M176,KRA521241G25,미래M176SK하이닉풋,0,000000000.000,N,000660,,,,,,00005,074500000,20260611,0014,P,20260617,000000000,000000000007700,00005,,,,,,,,,
52M177,KRA521242G24,미래M177SK하이닉풋,0,000000000.000,N,000660,,,,,,00005,065000000,20260910,0105,P,20260916,000000001,000000000009800,00005,,,,,,,,,
52M181,KRA521146G21,미래M181LG화학콜,0,000000000.000,N,051910,,,,,,00005,032250000,20260709,0042,C,20260715,000000025,000000000014300,00005,,,,,,,,,
52M182,KRA521147G20,미래M182LG화학콜,0,000000000.000,N,051910,,,,,,00005,034300000,20260813,0077,C,20260820,000000026,000000000015900,00005,,,,,,,,,
52M184,KRA521149G28,미래M184LG화학콜,0,000000000.000,N,051910,,,,,,00005,035800000,20261210,0196,C,20261216,000000016,000000000012900,00005,,,,,,,,,
52M185,KRA521150G24,미래M185LG에너지콜,0,000000000.000,N,373220,,,,,,00005,040100000,20260709,0042,C,20260715,000000019,000000000017600,00005,,,,,,,,,
52M186,KRA521151G23,미래M186LG에너지콜,0,000000000.000,N,373220,,,,,,00005,039200000,20260910,0105,C,20260916,000000013,000000000012400,00005,,,,,,,,,
52M189,KRA521154G20,미래M189알테오젠콜,0,000000000.000,N,196170,,,,,,00005,047600000,20260611,0014,C,20260617,000000000,000000000007300,00005,,,,,,,,,
52M190,KRA521155G29,미래M190알테오젠콜,0,000000000.000,N,196170,,,,,,00005,042310000,20260611,0014,C,20260617,000000001,000000000005500,00005,,,,,,,,,
52M191,KRA521156G28,미래M191알테오젠콜,0,000000000.000,N,196170,,,,,,00005,043940000,20260709,0042,C,20260715,000000001,000000000005400,00005,,,,,,,,,
52M192,KRA521157G27,미래M192알테오젠콜,0,000000000.000,N,196170,,,,,,00005,045700000,20260813,0077,C,20260820,000000002,000000000005200,00005,,,,,,,,,
52M193,KRA521158G26,미래M193알테오젠콜,0,000000000.000,N,196170,,,,,,00005,050770000,20260910,0105,C,20260916,000000002,000000000005900,00005,,,,,,,,,
52M194,KRA521159G25,미래M194알테오젠콜,0,000000000.000,N,196170,,,,,,00005,048610000,20261008,0133,C,20261015,000000002,000000000005100,00005,,,,,,,,,
52M195,KRA521160G22,미래M195알테오젠콜,0,000000000.000,N,196170,,,,,,00005,050770000,20261210,0196,C,20261216,000000003,000000000004700,00005,,,,,,,,,
52M197,KRA521162G20,미래M197한화오션콜,0,000000000.000,N,042660,,,,,,00005,012450000,20260813,0077,C,20260820,000000010,000000000012700,00005,,,,,,,,,
52M198,KRA521163G29,미래M198삼성전기콜,0,000000000.000,N,009150,,,,,,00005,030000000,20260611,0014,C,20260617,000000808,000000000033400,00005,,,,,,,,,
52M199,KRA521164G28,미래M199삼성전기콜,0,000000000.000,N,009150,,,,,,00005,029300000,20260709,0042,C,20260715,000000677,000000000024400,00005,,,,,,,,,
52M200,KRA521165G27,미래M200삼성전기콜,0,000000000.000,N,009150,,,,,,00005,028100000,20260813,0077,C,20260820,000000454,000000000017300,00005,,,,,,,,,
52M202,KRA521167G25,미래M202하이브콜,0,000000000.000,N,352820,,,,,,00005,038400000,20260611,0014,C,20260617,000000001,000000000023900,00005,,,,,,,,,
52M205,KRA521170G20,미래M205기아콜,0,000000000.000,N,000270,,,,,,00005,013100000,20260813,0077,C,20260820,000000042,000000000024400,00005,,,,,,,,,
52M206,KRA521171G29,미래M206모비스콜,0,000000000.000,N,012330,,,,,,00005,038400000,20260611,0014,C,20260617,000000079,000000000015900,00005,,,,,,,,,
52M207,KRA521172G28,미래M207모비스콜,0,000000000.000,N,012330,,,,,,00005,040100000,20260709,0042,C,20260715,000000090,000000000016700,00005,,,,,,,,,
52M208,KRA521173G27,미래M208모비스콜,0,000000000.000,N,012330,,,,,,00005,041000000,20260813,0077,C,20260820,000000018,000000000015700,00005,,,,,,,,,
52M211,KRA521176G24,미래M211한국조선콜,0,000000000.000,N,009540,,,,,,00005,041850000,20260813,0077,C,20260820,000000010,000000000014300,00005,,,,,,,,,
52M213,KRA521178G22,미래M213셀트리온콜,0,000000000.000,N,068270,,,,,,00005,021500000,20260611,0014,C,20260617,000000002,000000000045500,00005,,,,,,,,,
52M214,KRA521179G21,미래M214셀트리온콜,0,000000000.000,N,068270,,,,,,00005,022000000,20260709,0042,C,20260715,000000004,000000000043500,00005,,,,,,,,,
52M215,KRA521180G28,미래M215셀트리온콜,0,000000000.000,N,068270,,,,,,00005,022500000,20260813,0077,C,20260820,000000006,000000000041700,00005,,,,,,,,,
52M216,KRA521181G27,미래M216셀트리온콜,0,000000000.000,N,068270,,,,,,00005,021050000,20260910,0105,C,20260916,000000009,000000000026400,00005,,,,,,,,,
52M218,KRA521183G25,미래M218현대일렉콜,0,000000000.000,N,267260,,,,,,00005,089000000,20260709,0042,C,20260715,000000029,000000000013000,00005,,,,,,,,,
52M219,KRA521184G24,미래M219현대일렉콜,0,000000000.000,N,267260,,,,,,00005,091000000,20260910,0105,C,20260916,000000025,000000000010900,00005,,,,,,,,,
52M220,KRA521185G23,미래M220KB금융콜,0,000000000.000,N,105560,,,,,,00005,013100000,20260709,0042,C,20260715,000000039,000000000035800,00005,,,,,,,,,
52M221,KRA521186G22,미래M221KB금융콜,0,000000000.000,N,105560,,,,,,00005,013400000,20260910,0105,C,20260916,000000041,000000000029500,00005,,,,,,,,,
52M223,KRA521188G20,미래M223삼성물산콜,0,000000000.000,N,028260,,,,,,00005,027200000,20260611,0014,C,20260617,000000126,000000000043500,00005,,,,,,,,,
52M225,KRA521190G26,미래M225LIG디앤콜,0,000000000.000,N,079550,,,,,,00005,047700000,20260709,0042,C,20260715,000000106,000000000009700,00005,,,,,,,,,
52M226,KRA521191G25,미래M226LIG디앤콜,0,000000000.000,N,079550,,,,,,00005,048750000,20260910,0105,C,20260916,000000060,000000000008000,00005,,,,,,,,,
52M228,KRA521193G23,미래M228삼양식품콜,0,000000000.000,N,003230,,,,,,00005,130200000,20260910,0105,C,20260916,000000008,000000000006000,00005,,,,,,,,,
52M229,KRA521194G22,미래M229SK콜,0,000000000.000,N,034730,,,,,,00005,028750000,20260709,0042,C,20260715,000000053,000000000029500,00005,,,,,,,,,
52M230,KRA521195G21,미래M230한국항공콜,0,000000000.000,N,047810,,,,,,00005,012950000,20260709,0042,C,20260715,000000037,000000000016200,00005,,,,,,,,,
52M231,KRA521101G32,미래M231삼성전자콜,0,000000000.000,N,005930,,,,,,00005,017600000,20260611,0014,C,20260617,000000117,000000000018200,00005,,,,,,,,,
52M232,KRA521102G31,미래M232삼성전자콜,0,000000000.000,N,005930,,,,,,00005,016150000,20260611,0014,C,20260617,000000075,000000000012400,00005,,,,,,,,,
52M233,KRA521103G30,미래M233삼성전자콜,0,000000000.000,N,005930,,,,,,00005,014950000,20260611,0014,C,20260617,000000056,000000000009100,00005,,,,,,,,,
52M234,KRA521104G39,미래M234삼성전자콜,0,000000000.000,N,005930,,,,,,00005,016850000,20260709,0042,C,20260715,000000066,000000000012500,00005,,,,,,,,,
52M235,KRA521105G38,미래M235삼성전자콜,0,000000000.000,N,005930,,,,,,00005,015500000,20260709,0042,C,20260715,000000048,000000000009300,00005,,,,,,,,,
52M236,KRA521106G37,미래M236삼성전자콜,0,000000000.000,N,005930,,,,,,00005,016150000,20260813,0077,C,20260820,000000046,000000000009300,00005,,,,,,,,,
52M237,KRA521107G36,미래M237삼성전자콜,0,000000000.000,N,005930,,,,,,00005,017600000,20260910,0105,C,20260916,000000069,000000000010900,00005,,,,,,,,,
52M238,KRA521108G35,미래M238삼성전자콜,0,000000000.000,N,005930,,,,,,00005,014950000,20260910,0105,C,20260916,000000037,000000000006900,00005,,,,,,,,,
52M239,KRA521109G34,미래M239삼성전자콜,0,000000000.000,N,005930,,,,,,00005,016850000,20261008,0133,C,20261015,000000041,000000000008900,00005,,,,,,,,,
52M240,KRA521110G31,미래M240삼성전자콜,0,000000000.000,N,005930,,,,,,00005,015500000,20261008,0133,C,20261015,000000046,000000000007200,00005,,,,,,,,,
52M241,KRA521111G30,미래M241삼성전자콜,0,000000000.000,N,005930,,,,,,00005,016150000,20261112,0168,C,20261118,000000051,000000000007300,00005,,,,,,,,,
52M242,KRA521112G39,미래M242삼성전자콜,0,000000000.000,N,005930,,,,,,00005,017600000,20261210,0196,C,20261216,000000065,000000000008400,00005,,,,,,,,,
52M243,KRA521113G38,미래M243삼성전자콜,0,000000000.000,N,005930,,,,,,00005,015850000,20261210,0196,C,20261216,000000056,000000000006600,00005,,,,,,,,,
52M244,KRA521214G36,미래M244삼성전자풋,0,000000000.000,N,005930,,,,,,00005,014300000,20261210,0196,P,20261216,000000002,000000000010200,00005,,,,,,,,,
52M245,KRA521115G36,미래M245네이버콜,0,000000000.000,N,035420,,,,,,00005,022600000,20260611,0014,C,20260617,000000000,000000000013700,00005,,,,,,,,,
52M246,KRA521116G35,미래M246네이버콜,0,000000000.000,N,035420,,,,,,00005,023900000,20260709,0042,C,20260715,000000003,000000000015400,00005,,,,,,,,,
52M247,KRA521117G34,미래M247네이버콜,0,000000000.000,N,035420,,,,,,00005,023050000,20260910,0105,C,20260916,000000003,000000000011500,00005,,,,,,,,,
52M248,KRA521118G33,미래M248네이버콜,0,000000000.000,N,035420,,,,,,00005,023900000,20261008,0133,C,20261015,000000003,000000000012100,00005,,,,,,,,,
52M249,KRA521119G32,미래M249네이버콜,0,000000000.000,N,035420,,,,,,00005,025400000,20261112,0168,C,20261118,000000003,000000000013200,00005,,,,,,,,,
52M250,KRA521120G39,미래M250네이버콜,0,000000000.000,N,035420,,,,,,00005,024900000,20261210,0196,C,20261216,000000004,000000000011800,00005,,,,,,,,,
52M251,KRA521121G38,미래M251LG화학콜,0,000000000.000,N,051910,,,,,,00005,030400000,20260709,0042,C,20260715,000000024,000000000013400,00005,,,,,,,,,
52M252,KRA521122G37,미래M252LG화학콜,0,000000000.000,N,051910,,,,,,00005,031650000,20260813,0077,C,20260820,000000019,000000000013200,00005,,,,,,,,,
52M253,KRA521123G36,미래M253LG화학콜,0,000000000.000,N,051910,,,,,,00005,032300000,20260910,0105,C,20260916,000000019,000000000012900,00005,,,,,,,,,
52M254,KRA521124G35,미래M254LG화학콜,0,000000000.000,N,051910,,,,,,00005,033000000,20261008,0133,C,20261015,000000019,000000000012500,00005,,,,,,,,,
52M255,KRA521125G34,미래M255LG화학콜,0,000000000.000,N,051910,,,,,,00005,033750000,20261210,0196,C,20261216,000000015,000000000011200,00005,,,,,,,,,
52M256,KRA521126G33,미래M256신한지주콜,0,000000000.000,N,055550,,,,,,00005,009950000,20260709,0042,C,20260715,000000006,000000000015200,00005,,,,,,,,,
52M257,KRA521127G32,미래M257신한지주콜,0,000000000.000,N,055550,,,,,,00005,010400000,20260910,0105,C,20260916,000000008,000000000013400,00005,,,,,,,,,
52M258,KRA521128G31,미래M258LG에너지콜,0,000000000.000,N,373220,,,,,,00005,035000000,20260611,0014,C,20260617,000000013,000000000008400,00005,,,,,,,,,
52M259,KRA521129G30,미래M259LG에너지콜,0,000000000.000,N,373220,,,,,,00005,036300000,20260709,0042,C,20260715,000000012,000000000008600,00005,,,,,,,,,
52M260,KRA521130G37,미래M260LG에너지콜,0,000000000.000,N,373220,,,,,,00005,037000000,20260813,0077,C,20260820,000000014,000000000008200,00005,,,,,,,,,
52M261,KRA521131G36,미래M261LG에너지콜,0,000000000.000,N,373220,,,,,,00005,037700000,20261008,0133,C,20261015,000000013,000000000007500,00005,,,,,,,,,
52M262,KRA521132G35,미래M262LG에너지콜,0,000000000.000,N,373220,,,,,,00005,039250000,20261112,0168,C,20261118,000000011,000000000007700,00005,,,,,,,,,
52M263,KRA521133G34,미래M263LG에너지콜,0,000000000.000,N,373220,,,,,,00005,038500000,20261210,0196,C,20261216,000000013,000000000006900,00005,,,,,,,,,
52M264,KRA521134G33,미래M264한화오션콜,0,000000000.000,N,042660,,,,,,00005,011850000,20260611,0014,C,20260617,000000005,000000000009100,00005,,,,,,,,,
52M265,KRA521135G32,미래M265한화오션콜,0,000000000.000,N,042660,,,,,,00005,012800000,20260709,0042,C,20260715,000000005,000000000010400,00005,,,,,,,,,
52M266,KRA521136G31,미래M266한화오션콜,0,000000000.000,N,042660,,,,,,00005,013600000,20260813,0077,C,20260820,000000006,000000000010800,00005,,,,,,,,,
52M267,KRA521137G30,미래M267한화오션콜,0,000000000.000,N,042660,,,,,,00005,012550000,20260910,0105,C,20260916,000000007,000000000008000,00005,,,,,,,,,
52M268,KRA521138G39,미래M268한화오션콜,0,000000000.000,N,042660,,,,,,00005,013300000,20261008,0133,C,20261015,000000006,000000000008700,00005,,,,,,,,,
52M269,KRA521139G38,미래M269한화오션콜,0,000000000.000,N,042660,,,,,,00005,012800000,20261112,0168,C,20261118,000000007,000000000007400,00005,,,,,,,,,
52M270,KRA521140G35,미래M270한화오션콜,0,000000000.000,N,042660,,,,,,00005,014500000,20261210,0196,C,20261216,000000008,000000000009000,00005,,,,,,,,,
52M271,KRA521141G34,미래M271한화오션콜,0,000000000.000,N,042660,,,,,,00005,012300000,20261210,0196,C,20261216,000000009,000000000006500,00005,,,,,,,,,
52M272,KRA521142G33,미래M272카카오콜,0,000000000.000,N,035720,,,,,,00005,005100000,20260611,0014,C,20260617,000000000,000000000012000,00005,,,,,,,,,
52M273,KRA521143G32,미래M273카카오콜,0,000000000.000,N,035720,,,,,,00005,005300000,20260709,0042,C,20260715,000000002,000000000012500,00005,,,,,,,,,
52M274,KRA521144G31,미래M274카카오콜,0,000000000.000,N,035720,,,,,,00005,005500000,20260813,0077,C,20260820,000000002,000000000012700,00005,,,,,,,,,
52M275,KRA521145G30,미래M275카카오콜,0,000000000.000,N,035720,,,,,,00005,005300000,20260910,0105,C,20260916,000000001,000000000010500,00005,,,,,,,,,
52M276,KRA521146G39,미래M276카카오콜,0,000000000.000,N,035720,,,,,,00005,005620000,20261008,0133,C,20261015,000000002,000000000011700,00005,,,,,,,,,
52M277,KRA521147G38,미래M277카카오콜,0,000000000.000,N,035720,,,,,,00005,005730000,20261112,0168,C,20261118,000000002,000000000011400,00005,,,,,,,,,
52M278,KRA521148G37,미래M278카카오콜,0,000000000.000,N,035720,,,,,,00005,005970000,20261210,0196,C,20261216,000000002,000000000011800,00005,,,,,,,,,
52M279,KRA521149G36,미래M279SK하이닉콜,0,000000000.000,N,000660,,,,,,00005,093200000,20260611,0014,C,20260617,000000126,000000000013200,00005,,,,,,,,,
52M280,KRA521150G32,미래M280SK하이닉콜,0,000000000.000,N,000660,,,,,,00005,085600000,20260611,0014,C,20260617,000000072,000000000009700,00005,,,,,,,,,
52M281,KRA521151G31,미래M281SK하이닉콜,0,000000000.000,N,000660,,,,,,00005,079100000,20260611,0014,C,20260617,000000072,000000000007500,00005,,,,,,,,,
52M282,KRA521152G30,미래M282SK하이닉콜,0,000000000.000,N,000660,,,,,,00005,089200000,20260709,0042,C,20260715,000000077,000000000009400,00005,,,,,,,,,
52M283,KRA521153G39,미래M283SK하이닉콜,0,000000000.000,N,000660,,,,,,00005,082200000,20260709,0042,C,20260715,000000068,000000000007400,00005,,,,,,,,,
52M284,KRA521154G38,미래M284SK하이닉콜,0,000000000.000,N,000660,,,,,,00005,091100000,20260813,0077,C,20260820,000000084,000000000008500,00005,,,,,,,,,
52M285,KRA521155G37,미래M285SK하이닉콜,0,000000000.000,N,000660,,,,,,00005,093200000,20260910,0105,C,20260916,000000078,000000000008000,00005,,,,,,,,,
52M286,KRA521156G36,미래M286SK하이닉콜,0,000000000.000,N,000660,,,,,,00005,083900000,20260910,0105,C,20260916,000000057,000000000006300,00005,,,,,,,,,
52M287,KRA521157G35,미래M287SK하이닉콜,0,000000000.000,N,000660,,,,,,00005,085600000,20261008,0133,C,20261015,000000057,000000000006200,00005,,,,,,,,,
52M288,KRA521158G34,미래M288SK하이닉콜,0,000000000.000,N,000660,,,,,,00005,091100000,20261112,0168,C,20261118,000000090,000000000006400,00005,,,,,,,,,
52M289,KRA521159G33,미래M289SK하이닉콜,0,000000000.000,N,000660,,,,,,00005,093200000,20261210,0196,C,20261216,000000065,000000000006300,00005,,,,,,,,,
52M293,KRA521163G37,미래M293한국전력콜,0,000000000.000,N,015760,,,,,,00005,005620000,20261008,0133,C,20261015,000000001,000000000008100,00005,,,,,,,,,
52M294,KRA521164G36,미래M294한국전력콜,0,000000000.000,N,015760,,,,,,00005,005950000,20261112,0168,C,20261118,000000001,000000000008600,00005,,,,,,,,,
52M295,KRA521165G35,미래M295한국전력콜,0,000000000.000,N,015760,,,,,,00005,006190000,20261210,0196,C,20261216,000000002,000000000008800,00005,,,,,,,,,
